SampleID	ForwardFastqFile	ReverseFastqFile	TreatmentGroup	Description	Reads	Species
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	3001	247.22680113899
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	33001	313.643544341117
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	13001	298.823830654187
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	23001	309.020476796685
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	32001	313.316044086082
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	11001	295.1469087569
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	29001	312.178455125216
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	14001	300.34300449753
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	24001	309.646476852556
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	28001	311.741738179475
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	38001	314.954369725439
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	34001	313.947675176733
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	27001	311.27281575685
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	10001	292.872964008727
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	1001	175.454246799568
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	37001	314.732040366808
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	38217	315
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	15001	301.701241627784
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	35001	314.22971146929
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	2001	223.332690719502
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	26001	310.769225142051
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	36001	314.490812976105
SRR12823321	SRR12823321_1.fastq.gz	SRR12823321_2.fastq.gz	USA	SRR12823321	1	1.00000000000004
			USA	SRR12823321		
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	6001	128.761314935326
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	7001	133.428708873671
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	10001	144.11541234049
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	4001	116.606856353359
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	21001	164.069403571055
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	16001	157.328904511575
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	9001	140.991194521226
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	8001	137.460718538092
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	5001	123.260124161285
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	20001	162.928047550345
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	27001	169.353472640066
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	30001	171.220867392591
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	22001	165.125676161045
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	23001	166.103992134521
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	3001	108.22717013109
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	29001	170.645070266758
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	24001	167.010637433463
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	15001	155.610902216115
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	32001	172.247862733794
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	33001	172.704510481499
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	17001	158.905692359004
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	31001	171.754187963996
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	26001	168.63064495509
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	13001	151.675607337691
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	39798	175
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	25001	167.851193112587
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	19001	161.693470139708
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	2001	96.8862746726111
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	36001	173.875834294548
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	38001	174.512235807103
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	11001	146.903815265034
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	14001	153.733712200124
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	39001	174.792792111357
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	12001	149.409986158407
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	18001	160.356306968466
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	1001	78.9754697043793
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	34001	173.126564632583
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	37001	174.207182638919
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	35001	173.516296296086
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	28001	170.023722929127
SRR12823322	SRR12823322_1.fastq.gz	SRR12823322_2.fastq.gz	USA	SRR12823322	1	1.00000000000011
			USA	SRR12823322		
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	2001	186.279041703112
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	3001	216.297851403153
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	4001	237.564998467467
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	18001	321.573245581845
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	7001	275.825637521717
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	15001	314.930892683889
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	16001	317.406649067681
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	21001	326.337526619705
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	10001	296.321729566825
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	33001	335.962148178067
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	22001	327.622610700387
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	19001	323.333148943328
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	20001	324.913923769543
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	25001	330.795586832322
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	1001	138.958201608923
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	30001	334.44385887027
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	31001	334.995402125976
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	17001	319.608154595435
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	9001	290.649723449848
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	34001	336.385095612545
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	23001	328.785134625396
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	32001	335.500125374845
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	14001	312.13446011515
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	11001	301.161567276678
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	12001	305.333233004694
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	13001	308.959579174111
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	24001	329.838833196895
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	29001	333.840815017336
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	6001	265.911480822225
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	8001	283.921877067939
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	28001	333.180950825377
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	37001	337.449464323228
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	38952	338
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	26001	331.665715438109
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	38001	337.744314330996
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	1	0.999999999999846
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	35001	336.772155330415
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	36001	337.126126830067
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	5001	253.508750878166
SRR12823323	SRR12823323_1.fastq.gz	SRR12823323_2.fastq.gz	USA	SRR12823323	27001	332.458215099983
			USA	SRR12823323		
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	19001	262.046488720077
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	5001	172.228839167725
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	6001	183.740809439815
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	7001	193.860781175482
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	9001	210.966440945592
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	15001	246.480542088863
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	16001	250.841279041673
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	8001	202.870628437991
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	10001	218.291733994447
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	32001	289.128315160449
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	20001	265.240293555097
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	17001	254.870558008888
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	14001	241.754826480913
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	23001	273.473805344175
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	4001	158.891005825845
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	29001	285.135452192569
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	18001	258.597255971266
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	3001	142.991483072753
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	38961	295
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	33001	290.240108022876
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	30001	286.582897296594
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	31001	287.911462607072
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	24001	275.821236135459
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	11001	224.955672583056
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	12001	231.043811893159
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	13001	236.62480902545
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	22001	270.937472020107
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	28001	283.561396809683
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	25001	277.992538286352
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	26001	279.999362726056
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	27001	281.852379988906
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	35001	292.172813348025
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	36001	293.004831389939
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	21001	268.198163918593
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	1001	94.7960470320555
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	2001	123.060604400529
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	37001	293.75406884932
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	34001	291.253023770461
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	1	1.0000000000001
SRR12823324	SRR12823324_1.fastq.gz	SRR12823324_2.fastq.gz	USA	SRR12823324	38001	294.425183593278
			USA	SRR12823324		
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	27001	155.903404960291
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	9001	134.447890889715
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	8001	130.928257925985
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	10001	137.431196503355
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	11001	139.981986345258
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	7001	126.731643573665
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	38001	158.238809795114
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	6001	121.660787393433
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	25001	155.125726028988
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	26001	155.534793202343
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	19001	151.481215770006
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	20001	152.26955495844
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	17001	149.59820821413
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	18001	150.59563735794
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	23001	154.165504657024
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	24001	154.671209215819
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	35001	157.82536861754
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	22001	153.601990249761
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	37001	158.113532382351
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	31001	157.053077669649
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	28001	156.235926951277
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	46850	159
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	30001	156.807578086416
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	4001	107.572604946421
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	32001	157.275350467406
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	29001	156.536191707663
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	33001	157.476771782844
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	14001	145.742082417912
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	5001	115.425889526241
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	45001	158.876232899037
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	36001	157.976197162961
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	2001	83.1182495963927
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	16001	148.471502267175
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	12001	142.178944247398
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	13001	144.082983429984
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	46001	158.944584748287
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	3001	97.3186282324949
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	15001	147.194582192601
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	21001	152.972988461008
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	41001	158.554899092332
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	1001	61.1249667008729
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	44001	158.803876291938
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	34001	157.659471730975
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	40001	158.458335784184
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	42001	158.644056666457
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	39001	158.353342527543
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	43001	158.726756192315
SRR12823325	SRR12823325_1.fastq.gz	SRR12823325_2.fastq.gz	USA	SRR12823325	1	1.00000000000005
			USA	SRR12823325		
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	1001	72.1579340271431
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	14001	165.061828879987
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	12001	158.797101457903
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	13001	162.07494797459
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	1	1.0000000000001
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	16001	170.292802052164
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	17001	172.58980296237
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	15001	167.791592570189
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	10001	151.19736656177
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	24001	184.4075780243
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	26001	186.780636583937
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	5001	122.64737098657
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	27001	187.843367420495
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	2001	90.9680376575354
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	25001	185.637622737293
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	4001	114.146298382161
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	19001	176.652086780542
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	6001	129.916925543801
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	3001	103.925728376202
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	29001	189.75148606792
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	11001	155.187698505353
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	23001	183.082945691241
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	37001	195.116477192549
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	7001	136.242289004757
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	18001	174.703523761213
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	30001	190.607115497259
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	28001	188.831849800529
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	36001	194.61011588278
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	8001	141.813400738282
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	9001	146.765008967724
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	31001	191.403073497533
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	22001	181.655246741828
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	20001	178.451282723087
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	21001	180.114944656784
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	38974	196
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	33001	192.831095733495
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	35001	194.06192424095
SRR12823326	SRR12823326_1.fastq.gz	SRR12823326_2.fastq.gz	USA	SRR12823326	34001	193.469735197752
